id,name,popularity,genres,year
7ITMCzIU9uII8gwRg8JAhc,Odetari,78,"['krushclub', 'sigilkore']",2022
1r1uxoy19fzMxunt3ONAkG,Phoebe Bridgers,77,"['indie pop', 'la indie', 'pov: indie']",2022
3LZZPxNDGDFVSIPqf4JuEf,Ice Spice,78,['bronx drill'],2022
0jnsk9HBra6NMjO2oANoPY,Flo Rida,80,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",2022
6yJCxee7QumYr820xdIsjo,Zac Brown Band,73,"['contemporary country', 'country', 'country road', 'modern country rock']",2022
77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,76,"['album rock', 'classic rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'yacht rock']",2022
5y8tKLUfMvliMe8IKamR32,d4vd,78,['bedroom pop'],2022
3ipn9JLAPI5GUEo4y4jcoi,Ludacris,77,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2022
2IvkS5MXK0vPGnwyJsrEyV,Eric Church,73,"['contemporary country', 'country', 'country road']",2022
3YCKuqpv9nCsIhJ2v8SMix,Elevation Worship,75,"['ccm', 'christian music', 'worship']",2022
0eDvMgVFoNV3TpwtrVCoTj,Pop Smoke,79,"['brooklyn drill', 'hip hop', 'rap']",2022
0PCCGZ0wGLizHt2KZ7hhA2,Artemas,80,[],2022
3jK9MiCrA42lLAdMGUZpwa,Anderson .Paak,78,"['escape room', 'hip hop', 'indie soul', 'neo soul']",2022
0XwVARXT135rw8lyw1EeWP,Christian Nodal,81,"['mariachi', 'musica mexicana', 'ranchera']",2022
0ECwFtbIWEVNwjlrfc6xoL,Eagles,76,"['album rock', 'classic rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",2022
7jy3rLJdDQY21OgRLCZ9sD,Foo Fighters,78,"['alternative metal', 'alternative rock', 'modern rock', 'permanent wave', 'post-grunge', 'rock']",2022
23fqKkggKUBHNkbKtXEls4,Kygo,81,"['edm', 'pop', 'pop dance', 'tropical house']",2022
7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,78,"['emo', 'modern rock', 'pop punk', 'pov: indie', 'rock']",2022
2n2RSaZqBuUUukhbLlpnE6,Sleep Token,75,['prog metal'],2022
0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,81,"['pop', 'post-teen pop']",2022
1z7b1Pr1rSlvWRzsW3HOrS,Russ,75,"['hawaiian hip hop', 'pop rap']",2022
3GBPw9NK25X1Wt2OUvOwY3,Jack Johnson,77,['neo mellow'],2022
4xRYI6VqpkE3UwrDrAZL8L,Logic,75,"['conscious hip hop', 'hip hop', 'pop rap', 'rap']",2022
3yY2gUcIsjMr8hjo51PoJ8,The Smiths,78,"['madchester', 'new wave', 'permanent wave', 'rock', 'uk post-punk']",2022
3MdXrJWsbVzdn6fe5JYkSQ,Latto,79,['trap queen'],2022
3MZsBdqDrRTJihTHQrO6Dq,Joji,78,['viral pop'],2022
329e4yvIujISKGKz1BZZbO,Farruko,82,"['reggaeton', 'trap latino', 'urbano latino']",2022
1dKdetem2xEmjgvyymzytS,Grupo Firme,80,"['banda', 'musica mexicana', 'norteno', 'sierreno']",2022
0C0XlULifJtAgn6ZNCW2eu,The Killers,78,"['alternative rock', 'dance rock', 'modern rock', 'permanent wave', 'rock']",2022
0tmwSHipWxN12fsoLcFU3B,Manuel Turizo,83,"['colombian pop', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",2022
3b8QkneNDz4JHKKKlLgYZg,Florida Georgia Line,74,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",2022
5me0Irg2ANcsgc93uaYrpb,The Notorious B.I.G.,77,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",2022
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,76,"['dirty south rap', 'gangster rap', 'hip hop', 'rap', 'southern hip hop', 'trap']",2022
3444S3C4U9Ts86BnCtSPRV,Treaty Oak Revival,72,"['modern country pop', 'texas country']",2022
4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,80,"['electro', 'filter house', 'rock']",2022
2pAWfrd7WFF3XhVt9GooDL,MF DOOM,76,"['east coast hip hop', 'hip hop', 'instrumental hip hop', 'rap']",2022
17lzZA2AlOHwCwFALHttmp,2 Chainz,75,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2022
4iJLPqClelZOBCBifm8Fzv,Pierce The Veil,73,"['modern rock', 'pop punk', 'screamo']",2022
3YbOSxo85kla7RID8ugnW3,Los Temerarios,79,"['grupera', 'musica mexicana']",2022
2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,72,"['classic oklahoma country', 'contemporary country', 'country', 'country road']",2022
1gPhS1zisyXr5dHTYZyiMe,Kevin Gates,72,"['baton rouge rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",2022
757aE44tKEUQEqRuT6GnEB,Roddy Ricch,77,"['melodic rap', 'rap', 'trap']",2022
1qto4hHid1P71emI6Fd8xi,Aventura,80,"['bachata', 'bachata dominicana', 'latin hip hop', 'latin pop', 'tropical', 'urbano latino']",2022
1bfl0AU8SqmLkElptOprhC,Julión Álvarez y su Norteño Banda,81,"['banda', 'musica mexicana', 'norteno', 'sad sierreno']",2022
0LcJLqbBmaGUft1e9Mm8HV,ABBA,81,"['europop', 'swedish pop']",2022
78rUTD7y6Cy67W1RVzYs7t,PinkPantheress,76,['bedroom pop'],2022
4SsVbpTthjScTS7U2hmr1X,Arcángel,83,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",2022
5t5FqBwTcgKTaWmfEbwQY9,ENHYPEN,81,"['anime', 'k-pop boy group']",2022
2xiIXseIJcq3nG7C8fHeBj,Three Days Grace,75,"['alternative metal', 'canadian metal', 'canadian rock', 'nu metal', 'post-grunge', 'rock']",2022
6oMuImdp5ZcFhWP0ESe6mG,Migos,75,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2022
4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,78,"['bedroom pop', 'pop', 'pov: indie']",2022
6jGMq4yGs7aQzuGsMgVgZR,Lil Tjay,77,"['brooklyn drill', 'melodic rap', 'nyc rap', 'rap']",2022
163tK9Wjr9P9DmM0AVK7lm,Lorde,77,"['art pop', 'metropopolis', 'nz pop', 'pop']",2022
1G9G7WwrXka3Z1r7aIDjI7,Outkast,76,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop']",2022
687cZJR45JO7jhk1LHIbgq,Tems,78,"['afro r&b', 'afrobeats', 'alte', 'nigerian pop']",2022
6nVcHLIgY5pE2YCl8ubca1,JHAYCO,82,"['reggaeton', 'trap latino', 'urbano latino']",2022
1UTPBmNbXNTittyMJrNkvw,Blake Shelton,74,"['classic oklahoma country', 'contemporary country', 'country', 'country road', 'modern country rock']",2022
2C6i0I5RiGzDKN9IAF8reh,Banda MS de Sergio Lizárraga,80,"['banda', 'musica mexicana', 'norteno']",2022
3jOstUTkEu2JkjvRdBA5Gu,Weezer,74,"['alternative rock', 'modern power pop', 'modern rock', 'permanent wave', 'rock']",2022
3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,78,"['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",2022
3HiuzBlSW7pGDXlSFMhO2g,Young Dolph,71,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",2022
3Me35AWHCGqW4sZ7bWWJt1,Xavi,78,['sad sierreno'],2022
67hb7towEyKvt5Z8Bx306c,Empire Of The Sun,77,"['australian dance', 'australian electropop', 'dance rock', 'indietronica', 'neo-synthpop']",2022
2sSGPbdZJkaSE2AbcGOACx,The Marías,74,"['bedroom pop', 'la indie']",2022
23xFbA9rYgRX8mreqysWPc,BossMan Dlow,72,[],2022
36QJpDe2go2KgaRleHCDTp,Led Zeppelin,76,"['album rock', 'classic rock', 'hard rock', 'rock']",2022
64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha,80,"['dance pop', 'pop']",2022
7kplJl06UmldxLKseURAYi,Warren Zeiders,72,['modern country pop'],2022
1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,80,"['dance pop', 'pop', 'pop rap']",2022
0k17h0D3J5VfsdmQ1iZtE9,Pink Floyd,78,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",2022
3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,78,"['neo soul', 'pop', 'r&b']",2022
4GGfAshSkqoxpZdoaHm7ky,ERNEST,72,['modern country pop'],2022
6fxyWrfmjcbj5d12gXeiNV,Denzel Curry,74,"['dark trap', 'drill', 'hip hop', 'miami hip hop', 'pop rap', 'rap', 'trap', 'underground hip hop']",2022
3RNrq3jvMZxD9ZyoOZbQOD,Korn,76,"['alternative metal', 'funk metal', 'hard rock', 'nu metal', 'post-grunge', 'rap metal', 'rock']",2022
6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,78,"['hip pop', 'pop']",2022
1Mxqyy3pSjf8kZZL4QVxS0,Frank Sinatra,76,"['adult standards', 'easy listening', 'lounge']",2022
6s22t5Y3prQHyaHWUN1R1C,AJR,73,['pov: indie'],2022
1vCWHaC5f2uS3yhpwWbIA6,Avicii,81,"['dance pop', 'edm', 'pop', 'pop dance']",2022
0rvjqX7ttXeg3mTy8Xscbt,Journey,76,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",2022
1wRPtKGflJrBx9BmLsSwlU,Pritam,87,"['filmi', 'indian instrumental', 'modern bollywood']",2022
3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,80,"['glam metal', 'hard rock', 'rock']",2022
44NX2ffIYHr6D4n7RaZF7A,Van Morrison,75,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",2022
0YinUQ50QDB7ZxSCLyQ40k,Mustard,75,"['cali rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",2022
2oQX8QiMXOyuqbcZEFsZfm,El Alfa,78,"['dembow', 'rap dominicano', 'trap latino', 'urbano latino']",2022
5LHRHt1k9lMyONurDHEdrp,Tyga,78,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2022
3qsKSpcV3ncke3hw52JSMB,Young Miko,80,"['trap latino', 'urbano latino']",2022
02kJSzxNuaWGqwubyUba0Z,G-Eazy,77,"['indie pop rap', 'oakland hip hop', 'pop rap', 'rap']",2022
3XxNRirzbjfLdDli06zMaB,Eyedress,76,"['noise pop', 'pov: indie']",2022
0cGUm45nv7Z6M6qdXYQGTX,Kehlani,75,"['pop', 'r&b', 'rap']",2022
0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,80,"['indietronica', 'metropopolis', 'pop', 'uk pop']",2022
5t28BP42x2axFnqOOMg3CM,Five Finger Death Punch,74,"['alternative metal', 'groove metal', 'nu metal']",2022
6tbjWDEIzxoDsBA1FuhfPW,Madonna,80,"['dance pop', 'pop']",2022
7cYEt1pqMgXJdq00hAwVpT,Chase Atlantic,79,['alternative r&b'],2022
2rhFzFmezpnW82MNqEKVry,Ski Mask The Slump God,73,"['hip hop', 'miami hip hop', 'pop rap', 'rap', 'trap', 'underground hip hop']",2022
1scVfBymTr3CeZ4imMj1QJ,Forrest Frank,73,[],2022
5LfGQac0EIXyAN8aUwmNAQ,The Offspring,77,"['alternative metal', 'permanent wave', 'post-grunge', 'punk', 'rock', 'skate punk', 'socal pop punk']",2022
7CvTknweLr9feJtRGrpDBy,FloyyMenor,83,['reggaeton chileno'],2022
6kACVPfCOnqzgfEF5ryl0x,Johnny Cash,75,"['arkansas country', 'outlaw country', 'rock']",2022
1gW6pz5n1aK249L0GvfQCC,Grupo Marca Registrada,78,"['corrido', 'norteno', 'sad sierreno']",2022
1moxjboGR7GNWYIMWsRjgG,Florence + The Machine,77,"['baroque pop', 'modern rock', 'neo mellow', 'uk alternative pop']",2022
64tNsm6TnZe2zpcMVMOoHL,Alice In Chains,73,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'rock']",2022
3Isy6kedDrgPYoTS1dazA9,Sean Paul,81,"['dance pop', 'dancehall', 'pop', 'pop rap']",2022
4mxWe1mtYIYfP040G38yvS,Alan Jackson,73,['country'],2022
4LEiUm1SRbFMgfqnQTwUbQ,Bon Iver,75,"['chamber pop', 'eau claire indie', 'indie folk', 'melancholia', 'modern rock']",2022
6roFdX1y5BYSbp60OTJWMd,Tim McGraw,72,"['contemporary country', 'country', 'country road']",2022
23hzc59PkIUau13dqXx5Ef,ian,72,[],2022
5Y5TRrQiqgUO4S36tzjIRZ,Timbaland,78,"['dance pop', 'pop', 'pop rap']",2022
0XKOBt59crntr7HQXXO8Yz,Brooks & Dunn,71,"['contemporary country', 'country', 'country road']",2022
6IKlXZEFOvk9itrP1s0knJ,The Red Clay Strays,71,['modern country pop'],2022
3FUY2gzHeIiaesXtOAdB7A,Train,76,"['dance pop', 'neo mellow', 'pop', 'pop rock']",2022
2gBjLmx6zQnFGQJCAQpRgw,Nelly,75,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'st louis rap', 'urban contemporary']",2022
43ZHCT0cAZBISjO8DG9PnE,Elvis Presley,78,"['rock-and-roll', 'rockabilly']",2022
4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,77,"['dance pop', 'pop', 'urban contemporary']",2022
3JsHnjpbhX4SnySpvpa9DK,V,82,"['j-division', 'korean ost']",2022
165ZgPlLkK7bf5bDoFc6Sb,Limp Bizkit,76,"['alternative metal', 'funk metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",2022
4OBJLual30L7gRl5UkeRcT,T.I.,74,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2022
4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,79,"['pop', 'uk pop']",2022
45gHcnDnMC15sgx3VL7ROG,42 Dugg,71,"['detroit trap', 'southern hip hop', 'trap']",2022
3UUJfRbrA2nTbcg4i0MOwu,Original Broadway Cast of Hamilton,73,"['broadway', 'show tunes']",2022
28AyklUmMECPwdfo8NEsV0,Jimmy Buffett,70,['trop rock'],2022
6y8XlgIV8BLlIg1tT1R10i,Old Dominion,71,"['contemporary country', 'country', 'country road', 'modern country rock']",2022
4fxd5Ee7UefO4CUXgwJ7IP,Giveon,76,['r&b'],2022
1Oa0bMld0A3u5OTYfMzp5h,Nate Dogg,77,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'west coast rap']",2022
2kdmTOXncgNHSuYVMhdd5I,Jorge Rivera-Herrans,73,[],2022
4MVyzYMgTwdP7Z49wAZHx0,Lynyrd Skynyrd,73,"['album rock', 'classic rock', 'hard rock', 'rock', 'southern rock']",2022
5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,73,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2022
3hYtANQYrE6pd2PbtEyTIy,Los Tigres Del Norte,77,"['banda', 'musica mexicana', 'norteno', 'ranchera']",2022
0sKsReKseslDlhxmbN6wLk,BabyTron,72,"['detroit hip hop', 'scam rap']",2022
1bdnGJxkbIIys5Jhk1T74v,Brandon Lake,72,"['ccm', 'worship']",2022
2CmaKO2zEGJ1NWpS1yfVGz,Falling In Reverse,74,"['alternative metal', 'pop punk', 'rap metal']",2022
3Y7RZ31TRPVadSFVy1o8os,H.E.R.,75,"['r&b', 'rap']",2022
014WIDx7H4BRCHB1faiisK,Los Tucanes De Tijuana,75,"['banda', 'corrido', 'musica bajacaliforniana', 'musica mexicana', 'norteno']",2022
5zixe6AbgXPqt4c1uSl94L,Connor Price,74,['singer-songwriter pop'],2022
3WGpXCj9YhhfX11TToZcXP,Troye Sivan,77,"['australian pop', 'pop', 'viral pop']",2022
40Yq4vzPs9VNUrIBG5Jr2i,The Smashing Pumpkins,73,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'rock', 'spacegrunge']",2022
3KV3p5EY4AvKxOlhGHORLg,Jeremih,74,"['chicago rap', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",2022
69tiO1fG8VWduDl3ji2qhI,Mt. Joy,71,"['pov: indie', 'stomp and holler']",2022
6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,80,"['pop', 'viral pop']",2022
4obzFoKoKRHIphyHzJ35G3,Becky G,78,"['latin pop', 'latin viral pop', 'rap latina', 'reggaeton', 'trap latino', 'urbano latino']",2022
2YRyPiW98bpkARAS4B3OQP,Dei V,81,"['trap latino', 'urbano latino']",2022
3JhNCzhSMTxs9WLGJJxWOY,Macklemore,77,"['pop rap', 'seattle hip hop']",2022
1SupJlEpv7RS2tPNRaHViT,Nicky Jam,80,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",2022
0nmQIMXWTXfhgOBdNzhGOs,Avenged Sevenfold,77,['alternative metal'],2022
7nqOGRxlXj7N2JYbgNEjYH,SEVENTEEN,79,"['k-pop', 'k-pop boy group']",2022
58lV9VcRSjABbAbfWS6skp,Bon Jovi,79,"['glam metal', 'rock']",2022
0SwO7SWeDHJijQ3XNS7xEE,MGMT,74,"['alternative rock', 'indie rock', 'indietronica', 'modern rock', 'rock']",2022
35WVTyRnKAoaGExqgktVyb,Hotel Ugly,75,['modern indie pop'],2022
0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,77,"['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']",2022
37230BxxYs9ksS7OkZw3IU,Chencho Corleone,79,"['reggaeton', 'reggaeton flow', 'trap latino', 'urbano latino']",2022
4aXXDj9aZnlshx7mzj3W1N,Lin-Manuel Miranda,72,"['broadway', 'show tunes']",2022
5szilpXHcwOqnyKLqGco5j,Faye Webster,71,"['atlanta indie', 'indie pop']",2022
4oLeXFyACqeem2VImYeBFe,Fred again..,78,"['edm', 'house', 'stutter house']",2022
07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,78,"['dance pop', 'pop']",2022
540vIaP2JwjQb9dm3aArA4,DJ Snake,79,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance']",2022
2cFrymmkijnjDg9SS92EPM,blackbear,74,"['alt z', 'pop']",2022
7t0rwkOPGlDPEhaOcVtOt9,The Cranberries,76,"['irish rock', 'pop rock', 'rock']",2022
4PPoI9LuYeFX8V674Z1R6l,Vicente Fernández,77,"['mariachi', 'ranchera']",2022
