id,name,artist_id,year,popularity,release_date
5OMNVzNkXIs6HP4tnExf5m,Hollow Be Thy Squad,3uo0ix4Y67XHVWBhXXIY1S,2015,68,2015-02-12
0wI7QkCcs8FUQE1OkXUIqd,Scars To Your Beautiful,2wUjUUtkb5lvLKcGKsKqsR,2015,76,2015-11-13
3xtiXNDbSKxy20I7D6vFUg,"Soldier, Poet, King",3Fe3pszR2t4TOBVz41B1WR,2015,73,2015-10-16
5oo7lrBwuD4dVfJbBLyVyI,Sodium,5v2WhpA59TJSdPh7LCx1lN,2015,70,2015-01-05
46lFttIf5hnUZMGvjK0Wxo,Runaway (U & I),4sTQVOfp9vEMCemLw50sbu,2015,76,2015-06-05
59aL2q2UPYJkgLTSv0WTlB,CLYDE (I Hope at Least One of My Ex-Girlfriends Hears This),1VPmR4DJC1PlOtd0IADAO0,2015,68,2015-11-03
1Cj2vqUwlJVG27gJrun92y,The Sound of Silence,3TOqt5oJwL9BE2NG9MEwDa,2015,75,2015-08-14
2EWpa5XnAuSn0sIkSSIhYk,Wish I Knew You,5kuJibJcwOC53s3OkoGMRA,2015,68,2015-07-15
1mRBJdpIgc3jZH8C3cN2WV,If Only,2W8yFh0Ga6Yf3jiayVxwkE,2015,72,2015-01-01
5gWtkdgdyt5bZt9i6n3Kqd,Mad Hatter,63yrD80RY3RNEM2YDpUpO8,2015,72,2015-08-14
7Ks4VCY1wFebnOdJrM13t6,Wesley's Theory,2YZyLoL8N0Wb9xBt1NhZWg,2015,71,2015-03-16
4S7YHmlWwfwArgd8LfSPud,L$D,13ubrt8QOOCPljQ2FL1Kca,2015,71,2015-05-26
2gNfxysfBRfl9Lvi9T3v6R,Disciples,5INjqkS1o8h1imAzPqGZBb,2015,70,2015-07-17
1fab2FXhxD2nWcmog5Wyh9,(What A) Wonderful World,6hnWRPzGGKiapVX1UCdEAC,2015,67,2015
7lGKEWMXVWWTt3X71Bv44I,Unsteady,3NPpFNZtSTHheNBaWC82rB,2015,72,2015-06-30
0NTMtAO2BV4tnGvw9EgBVq,Bitch Better Have My Money,5pKCCKE2ajJHZ9KAiaK11H,2015,74,2015-03-26
1cCbsojaA6GIT7Y3zuMJ1q,Nangs,5INjqkS1o8h1imAzPqGZBb,2015,70,2015-07-17
