id,name,popularity,genres,year
757aE44tKEUQEqRuT6GnEB,Roddy Ricch,77,"['melodic rap', 'rap', 'trap']",2017
1qto4hHid1P71emI6Fd8xi,Aventura,80,"['bachata', 'bachata dominicana', 'latin hip hop', 'latin pop', 'tropical', 'urbano latino']",2017
1bfl0AU8SqmLkElptOprhC,Julión Álvarez y su Norteño Banda,81,"['banda', 'musica mexicana', 'norteno', 'sad sierreno']",2017
0LcJLqbBmaGUft1e9Mm8HV,ABBA,81,"['europop', 'swedish pop']",2017
4SsVbpTthjScTS7U2hmr1X,Arcángel,83,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",2017
6oMuImdp5ZcFhWP0ESe6mG,Migos,75,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2017
4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,78,"['bedroom pop', 'pop', 'pov: indie']",2017
163tK9Wjr9P9DmM0AVK7lm,Lorde,77,"['art pop', 'metropopolis', 'nz pop', 'pop']",2017
1G9G7WwrXka3Z1r7aIDjI7,Outkast,76,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop']",2017
6nVcHLIgY5pE2YCl8ubca1,JHAYCO,82,"['reggaeton', 'trap latino', 'urbano latino']",2017
1UTPBmNbXNTittyMJrNkvw,Blake Shelton,74,"['classic oklahoma country', 'contemporary country', 'country', 'country road', 'modern country rock']",2017
2C6i0I5RiGzDKN9IAF8reh,Banda MS de Sergio Lizárraga,80,"['banda', 'musica mexicana', 'norteno']",2017
3jOstUTkEu2JkjvRdBA5Gu,Weezer,74,"['alternative rock', 'modern power pop', 'modern rock', 'permanent wave', 'rock']",2017
3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,78,"['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",2017
3HiuzBlSW7pGDXlSFMhO2g,Young Dolph,71,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",2017
67hb7towEyKvt5Z8Bx306c,Empire Of The Sun,77,"['australian dance', 'australian electropop', 'dance rock', 'indietronica', 'neo-synthpop']",2017
2sSGPbdZJkaSE2AbcGOACx,The Marías,74,"['bedroom pop', 'la indie']",2017
64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha,80,"['dance pop', 'pop']",2017
1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,80,"['dance pop', 'pop', 'pop rap']",2017
3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,78,"['neo soul', 'pop', 'r&b']",2017
6fxyWrfmjcbj5d12gXeiNV,Denzel Curry,74,"['dark trap', 'drill', 'hip hop', 'miami hip hop', 'pop rap', 'rap', 'trap', 'underground hip hop']",2017
3RNrq3jvMZxD9ZyoOZbQOD,Korn,76,"['alternative metal', 'funk metal', 'hard rock', 'nu metal', 'post-grunge', 'rap metal', 'rock']",2017
6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,78,"['hip pop', 'pop']",2017
1Mxqyy3pSjf8kZZL4QVxS0,Frank Sinatra,76,"['adult standards', 'easy listening', 'lounge']",2017
6s22t5Y3prQHyaHWUN1R1C,AJR,73,['pov: indie'],2017
1vCWHaC5f2uS3yhpwWbIA6,Avicii,81,"['dance pop', 'edm', 'pop', 'pop dance']",2017
0rvjqX7ttXeg3mTy8Xscbt,Journey,76,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",2017
1wRPtKGflJrBx9BmLsSwlU,Pritam,87,"['filmi', 'indian instrumental', 'modern bollywood']",2017
3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,80,"['glam metal', 'hard rock', 'rock']",2017
44NX2ffIYHr6D4n7RaZF7A,Van Morrison,75,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",2017
0YinUQ50QDB7ZxSCLyQ40k,Mustard,75,"['cali rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",2017
2oQX8QiMXOyuqbcZEFsZfm,El Alfa,78,"['dembow', 'rap dominicano', 'trap latino', 'urbano latino']",2017
5LHRHt1k9lMyONurDHEdrp,Tyga,78,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2017
02kJSzxNuaWGqwubyUba0Z,G-Eazy,77,"['indie pop rap', 'oakland hip hop', 'pop rap', 'rap']",2017
3XxNRirzbjfLdDli06zMaB,Eyedress,76,"['noise pop', 'pov: indie']",2017
0cGUm45nv7Z6M6qdXYQGTX,Kehlani,75,"['pop', 'r&b', 'rap']",2017
0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,80,"['indietronica', 'metropopolis', 'pop', 'uk pop']",2017
5t28BP42x2axFnqOOMg3CM,Five Finger Death Punch,74,"['alternative metal', 'groove metal', 'nu metal']",2017
6tbjWDEIzxoDsBA1FuhfPW,Madonna,80,"['dance pop', 'pop']",2017
7cYEt1pqMgXJdq00hAwVpT,Chase Atlantic,79,['alternative r&b'],2017
2rhFzFmezpnW82MNqEKVry,Ski Mask The Slump God,73,"['hip hop', 'miami hip hop', 'pop rap', 'rap', 'trap', 'underground hip hop']",2017
5LfGQac0EIXyAN8aUwmNAQ,The Offspring,77,"['alternative metal', 'permanent wave', 'post-grunge', 'punk', 'rock', 'skate punk', 'socal pop punk']",2017
6kACVPfCOnqzgfEF5ryl0x,Johnny Cash,75,"['arkansas country', 'outlaw country', 'rock']",2017
1gW6pz5n1aK249L0GvfQCC,Grupo Marca Registrada,78,"['corrido', 'norteno', 'sad sierreno']",2017
1moxjboGR7GNWYIMWsRjgG,Florence + The Machine,77,"['baroque pop', 'modern rock', 'neo mellow', 'uk alternative pop']",2017
64tNsm6TnZe2zpcMVMOoHL,Alice In Chains,73,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'rock']",2017
3Isy6kedDrgPYoTS1dazA9,Sean Paul,81,"['dance pop', 'dancehall', 'pop', 'pop rap']",2017
4mxWe1mtYIYfP040G38yvS,Alan Jackson,73,['country'],2017
4LEiUm1SRbFMgfqnQTwUbQ,Bon Iver,75,"['chamber pop', 'eau claire indie', 'indie folk', 'melancholia', 'modern rock']",2017
6roFdX1y5BYSbp60OTJWMd,Tim McGraw,72,"['contemporary country', 'country', 'country road']",2017
5Y5TRrQiqgUO4S36tzjIRZ,Timbaland,78,"['dance pop', 'pop', 'pop rap']",2017
0XKOBt59crntr7HQXXO8Yz,Brooks & Dunn,71,"['contemporary country', 'country', 'country road']",2017
3FUY2gzHeIiaesXtOAdB7A,Train,76,"['dance pop', 'neo mellow', 'pop', 'pop rock']",2017
2gBjLmx6zQnFGQJCAQpRgw,Nelly,75,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'st louis rap', 'urban contemporary']",2017
43ZHCT0cAZBISjO8DG9PnE,Elvis Presley,78,"['rock-and-roll', 'rockabilly']",2017
4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,77,"['dance pop', 'pop', 'urban contemporary']",2017
3JsHnjpbhX4SnySpvpa9DK,V,82,"['j-division', 'korean ost']",2017
165ZgPlLkK7bf5bDoFc6Sb,Limp Bizkit,76,"['alternative metal', 'funk metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",2017
4OBJLual30L7gRl5UkeRcT,T.I.,74,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2017
4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,79,"['pop', 'uk pop']",2017
45gHcnDnMC15sgx3VL7ROG,42 Dugg,71,"['detroit trap', 'southern hip hop', 'trap']",2017
3bO19AOone0ubCsfDXDtYt,Myles Smith,78,['singer-songwriter pop'],2017
3UUJfRbrA2nTbcg4i0MOwu,Original Broadway Cast of Hamilton,73,"['broadway', 'show tunes']",2017
28AyklUmMECPwdfo8NEsV0,Jimmy Buffett,70,['trop rock'],2017
6y8XlgIV8BLlIg1tT1R10i,Old Dominion,71,"['contemporary country', 'country', 'country road', 'modern country rock']",2017
1Oa0bMld0A3u5OTYfMzp5h,Nate Dogg,77,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'west coast rap']",2017
4MVyzYMgTwdP7Z49wAZHx0,Lynyrd Skynyrd,73,"['album rock', 'classic rock', 'hard rock', 'rock', 'southern rock']",2017
5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,73,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2017
3hYtANQYrE6pd2PbtEyTIy,Los Tigres Del Norte,77,"['banda', 'musica mexicana', 'norteno', 'ranchera']",2017
2CmaKO2zEGJ1NWpS1yfVGz,Falling In Reverse,74,"['alternative metal', 'pop punk', 'rap metal']",2017
3Y7RZ31TRPVadSFVy1o8os,H.E.R.,75,"['r&b', 'rap']",2017
014WIDx7H4BRCHB1faiisK,Los Tucanes De Tijuana,75,"['banda', 'corrido', 'musica bajacaliforniana', 'musica mexicana', 'norteno']",2017
3WGpXCj9YhhfX11TToZcXP,Troye Sivan,77,"['australian pop', 'pop', 'viral pop']",2017
40Yq4vzPs9VNUrIBG5Jr2i,The Smashing Pumpkins,73,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'rock', 'spacegrunge']",2017
3KV3p5EY4AvKxOlhGHORLg,Jeremih,74,"['chicago rap', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",2017
69tiO1fG8VWduDl3ji2qhI,Mt. Joy,71,"['pov: indie', 'stomp and holler']",2017
6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,80,"['pop', 'viral pop']",2017
4obzFoKoKRHIphyHzJ35G3,Becky G,78,"['latin pop', 'latin viral pop', 'rap latina', 'reggaeton', 'trap latino', 'urbano latino']",2017
3JhNCzhSMTxs9WLGJJxWOY,Macklemore,77,"['pop rap', 'seattle hip hop']",2017
1SupJlEpv7RS2tPNRaHViT,Nicky Jam,80,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",2017
0nmQIMXWTXfhgOBdNzhGOs,Avenged Sevenfold,77,['alternative metal'],2017
7nqOGRxlXj7N2JYbgNEjYH,SEVENTEEN,79,"['k-pop', 'k-pop boy group']",2017
58lV9VcRSjABbAbfWS6skp,Bon Jovi,79,"['glam metal', 'rock']",2017
0SwO7SWeDHJijQ3XNS7xEE,MGMT,74,"['alternative rock', 'indie rock', 'indietronica', 'modern rock', 'rock']",2017
0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,77,"['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']",2017
4aXXDj9aZnlshx7mzj3W1N,Lin-Manuel Miranda,72,"['broadway', 'show tunes']",2017
5szilpXHcwOqnyKLqGco5j,Faye Webster,71,"['atlanta indie', 'indie pop']",2017
07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,78,"['dance pop', 'pop']",2017
540vIaP2JwjQb9dm3aArA4,DJ Snake,79,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance']",2017
2cFrymmkijnjDg9SS92EPM,blackbear,74,"['alt z', 'pop']",2017
7t0rwkOPGlDPEhaOcVtOt9,The Cranberries,76,"['irish rock', 'pop rock', 'rock']",2017
4PPoI9LuYeFX8V674Z1R6l,Vicente Fernández,77,"['mariachi', 'ranchera']",2017
7vk5e3vY1uw9plTHJAMwjN,Alan Walker,81,['electro house'],2017
5SXEylV07TC57eanSxxg4R,Stick Figure,71,"['reggae fusion', 'reggae rock']",2017
1wZtkThiXbVNtj6hee6dz9,Wisin & Yandel,79,"['electro latino', 'reggaeton', 'trap latino', 'urbano latino']",2017
2nszmSgqreHSdJA3zWPyrW,Luis Miguel,82,"['bolero', 'latin pop']",2017
70BYFdaZbEKbeauJ670ysI,Shinedown,71,"['alternative metal', 'nu metal', 'post-grunge']",2017
7kNqXtgeIwFtelmRjWv205,John Summit,74,['house'],2017
78YqeIji3mgAS2K1Maca6x,Dylan Scott,71,"['contemporary country', 'country road', 'modern country rock']",2017
20sxb77xiYeusSH8cVdatc,Meek Mill,73,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",2017
2qk9voo8llSGYcZ6xrBzKx,Kings of Leon,76,"['modern rock', 'rock']",2017
0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,77,"['canadian pop', 'candy pop', 'dance pop', 'pop']",2017
7FsRH5bw8iWpSbMX1G7xf1,Joan Sebastian,78,"['banda', 'grupera', 'musica mexicana', 'norteno', 'ranchera']",2017
0A0FS04o6zMoto8OKPsDwY,YG,73,"['cali rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2017
5XJDexmWFLWOkjOEjOVX3e,Eladio Carrion,80,"['trap boricua', 'trap latino', 'trap triste', 'urbano latino']",2017
3oDbviiivRWhXwIE8hxkVV,The Beach Boys,73,"['baroque pop', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'singer-songwriter', 'sunshine pop']",2017
6Ff53KvcvAj5U7Z1vojB5o,*NSYNC,77,"['boy band', 'dance pop', 'pop']",2017
66lH4jAE7pqPlOlzUKbwA0,Miranda Lambert,70,"['contemporary country', 'country', 'country dawn', 'country road']",2017
716NhGYqD1jl2wI1Qkgq36,Bizarrap,82,"['argentine hip hop', 'pop venezolano', 'trap argentino', 'trap latino', 'urbano latino']",2017
4npEfmQ6YuiwW1GpUmaq3F,Ava Max,79,['pop'],2017
1anyVhU62p31KFi8MEzkbf,Chance the Rapper,73,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",2017
7Ez6lTtSMjMf2YSYpukP1I,Dasha,76,[],2017
1cNDP5yjU5vjeR8qMf4grg,YNW Melly,72,"['melodic rap', 'rap']",2017
0NIPkIjTV8mB795yEIiPYL,Wallows,72,['pov: indie'],2017
5v2WhpA59TJSdPh7LCx1lN,BONES,73,"['cloud rap', 'dark trap']",2017
5xYNmNkaWRqu3e5F4UXME8,Alfredo Olivas,79,"['banda', 'corrido', 'musica mexicana', 'norteno', 'sad sierreno', 'sierreno']",2017
6Q192DXotxtaysaqNPy5yR,Amy Winehouse,78,"['british soul', 'neo soul']",2017
3uo0ix4Y67XHVWBhXXIY1S,Xavier Wulf,70,"['cloud rap', 'dark trap', 'memphis hip hop', 'underground hip hop']",2017
3TOqt5oJwL9BE2NG9MEwDa,Disturbed,77,"['alternative metal', 'nu metal', 'rap metal', 'rock']",2017
5nvWOyAkfNgVLKESq4fOj2,Montell Fish,75,['pittsburgh rap'],2017
6S2OmqARrzebs0tKUEyXyp,Demi Lovato,77,"['pop', 'post-teen pop']",2017
5W5bDNCqJ1jbCgTxDD0Cb3,Willie Nelson,71,"['classic country pop', 'classic texas country', 'country', 'country rock', 'nashville sound', 'outlaw country', 'singer-songwriter']",2017
2cnMpRsOVqtPMfq7YiFE6K,Van Halen,72,"['album rock', 'classic rock', 'hard rock', 'rock']",2017
10exVja0key0uqUkk6LJRT,Vance Joy,76,"['folk-pop', 'modern rock']",2017
41MozSoPIsD1dJM0CLPjZF,BLACKPINK,80,"['k-pop', 'k-pop girl group', 'pop']",2017
4IWBUUAFIplrNtaOHcJPRM,James Arthur,81,"['pop', 'talent show', 'uk pop']",2017
0Q8NcsJwoCbZOHHW63su5S,Mora,82,"['trap latino', 'urbano latino']",2017
1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera,77,"['dance pop', 'pop']",2017
6w9ToX5slZ4uIdmD17hJ3c,Bryant Myers,81,"['reggaeton', 'reggaeton flow', 'trap latino', 'urbano latino']",2017
7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,75,"['motown', 'soul']",2017
5Rl15oVamLq7FbSb0NNBNy,5 Seconds of Summer,76,"['boy band', 'pop']",2017
0GM7qgcRCORpGnfcN2tCiB,Tainy,78,"['pop reggaeton', 'reggaeton', 'trap latino', 'urbano latino']",2017
7Ey4PD4MYsKc5I2dolUwbH,Aerosmith,76,"['album rock', 'classic rock', 'hard rock', 'rock']",2017
2jw70GZXlAI8QzWeY2bgRc,Nelly Furtado,77,"['canadian latin', 'canadian pop', 'dance pop', 'pop']",2017
5Zq7R5qmi58ByYyBQTlNuk,Lee Brice,70,"['contemporary country', 'country', 'country road', 'modern country rock']",2017
5NGO30tJxFlKixkPSgXcFE,The Police,77,"['album rock', 'classic rock', 'permanent wave', 'rock']",2017
0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,74,"['hip hop', 'miami hip hop', 'pop rap', 'rap']",2017
5he5w2lnU9x7JFhnwcekXX,Skrillex,76,"['brostep', 'complextro', 'edm', 'electro', 'pop dance']",2017
1LZEQNv7sE11VDY3SdxQeN,Bee Gees,77,"['disco', 'mellow gold', 'soft rock']",2017
0ChjBYedhZTQnWZWQYg15U,Bryan Martin,70,['modern country pop'],2017
4xFUf1FHVy696Q1JQZMTRj,Carrie Underwood,70,"['classic oklahoma country', 'contemporary country', 'country', 'country dawn', 'dance pop', 'pop']",2017
4qU7IJSReZnsLy5907Mtau,Richy Mitch & The Coal Miners,74,['modern folk rock'],2017
5gCRApTajqwbnHHPbr2Fpi,Juicy J,73,"['crunk', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2017
1w5Kfo2jwwIPruYS2UWh56,Pearl Jam,75,"['alternative metal', 'alternative rock', 'classic rock', 'grunge', 'hard rock', 'permanent wave', 'rock']",2017
0ZCO8oVkMj897cKgFH7fRW,Los Ángeles Azules,78,"['gruperas inmortales', 'musica mexicana', 'nu-cumbia', 'ranchera', 'tropical']",2017
7mnBLXK823vNxN3UWB7Gfz,The Black Keys,73,"['alternative rock', 'blues rock', 'garage rock', 'indie rock', 'indietronica', 'modern blues rock', 'modern rock', 'punk blues', 'rock']",2017
0lAWpj5szCSwM4rUMHYmrr,Måneskin,80,"['indie rock italiano', 'italian pop']",2017
0U7iI0Dk4Ojvi17nZboNO4,Vacations,72,"['newcastle nsw indie', 'pov: indie']",2017
7sfl4Xt5KmfyDs2T3SVSMK,Lil Jon,73,"['atl hip hop', 'crunk', 'dance pop', 'dirty south rap', 'gangster rap', 'old school atlanta hip hop', 'pop rap', 'southern hip hop', 'trap']",2017
7n2Ycct7Beij7Dj7meI4X0,TWICE,79,"['k-pop', 'k-pop girl group', 'pop']",2017
47zz7sob9NUcODy0BTDvKx,Sade,75,"['british soul', 'sophisti-pop']",2017
32vWCbZh0xZ4o9gkz4PsEU,Dolly Parton,74,"['classic country pop', 'country', 'country dawn']",2017
1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,74,['pop'],2017
3qnGvpP8Yth1AqSBMqON5x,Leon Bridges,72,"['indie folk', 'modern blues', 'neo soul', 'soul']",2017
4yBK75WVCQXej1p04GWqxH,Jeezy,70,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'old school atlanta hip hop', 'rap', 'southern hip hop', 'trap']",2017
55fhWPvDiMpLnE4ZzNXZyW,Noah Cyrus,74,"['alt z', 'pop']",2017
3mIj9lX2MWuHmhNCA7LSCW,The 1975,76,"['modern alternative rock', 'modern rock', 'pop', 'pov: indie', 'rock']",2017
0wyMPXGfOuQzNR54ujR9Ix,Caamp,69,"['indie folk', 'stomp and holler']",2017
7j6DKwmjbxvpQO8h914uEz,Ryan Castro,78,"['reggaeton', 'trap colombiano', 'trap latino', 'urbano latino']",2017
2sil8z5kiy4r76CRTXxBCA,The Goo Goo Dolls,74,"['neo mellow', 'permanent wave', 'pop rock', 'post-grunge']",2017
0eHQ9o50hj6ZDNBt6Ys1sD,Yandel,79,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",2017
0NIIxcxNHmOoyBx03SfTCD,Tinashe,74,"['alternative r&b', 'dance pop', 'metropopolis', 'pop', 'r&b', 'urban contemporary']",2017
12vb80Km0Ew53ABfJOepVz,Ñengo Flow,80,"['reggaeton', 'trap latino', 'urbano latino']",2017
6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,76,"['dance pop', 'pop']",2017
51Blml2LZPmy7TTiAg47vQ,U2,77,"['irish rock', 'permanent wave', 'rock']",2017
49bzE5vRBRIota4qeHtQM8,Skillet,74,"['alternative metal', 'christian alternative rock', 'christian music', 'christian rock']",2017
