track_id,track_name,artist_id,year,energy,danceability,instrumentalness,loudness,tempo,valence,energy_category,tempo_category,danceability_category,valence_category,danceability_valence_interaction,loudness_scaled,loudness_category,instrumentalness_category,custom_score
6oEVnWKgPqIEPc53OYDNqG,Could've Been (feat. Bryson Tiller),3Y7RZ31TRPVadSFVy1o8os,2019,0.352,0.45,3.8e-06,-11.733,102.679,0.408,Medium,Medium,Medium,Neutral,0.1835999999999999,0.7084404266004904,High,Low,0.4666880853200981
0Oqc0kKFsQ6MhFOLBNZIGX,Doin' Time,00FQb4jTyendYWaN8pK0wa,2019,0.559,0.641,0.00402,-11.132,144.982,0.523,Medium,Fast,Medium,Neutral,0.335243,0.726195751720878,High,Low,0.6080391503441755
22vgEDb5hykfaTwLuskFGD,Sucker,7gOdHgIoIKoe4i9Tta6qdD,2019,0.734,0.842,0.0,-5.065,137.958,0.952,High,Medium,High,Happy,0.801584,0.9054329522290172,Very High,None,0.8551865904458034
6bLU8e0LGyztE9iD5DWBQ1,Hallucinogenics,7gHscNMDI8FF8pcgrV8eIn,2019,0.653,0.549,0.0,-7.47,121.348,0.287,High,Medium,Medium,Sad,0.157563,0.8343821087772165,Very High,None,0.5665764217554433
4y5bvROuBDPr5fuwXbIBZR,Paper Rings,06HL4z0CvFAxyc27GXpf02,2019,0.719,0.811,1.36e-05,-6.553,103.979,0.865,High,Medium,High,Happy,0.701515,0.8614730124966764,Very High,Low,0.8115946024993352
0MnTkIEP4zZN1IUSu8MvIz,Tek It - Sped Up,581C5Qwl87TskfBEzuoisu,2019,0.95,0.348,9.68e-06,-5.049,168.964,0.377,High,Fast,Low,Neutral,0.1311959999999999,0.9059056397530209,Very High,Low,0.6173311279506042
5qdQPrWmZv8xYhMJCDrdHF,Heartache Medication,4MoAOfV4ROWofLG3a3hhBN,2019,0.791,0.62,0.0,-3.343,95.075,0.734,High,Slow,Medium,Happy,0.45508,0.9563059469999112,Very High,None,0.7585111893999823
4GssB27iJeqmfGxS94Tfij,Popular Monster,2CmaKO2zEGJ1NWpS1yfVGz,2019,0.897,0.461,0.0,-3.982,165.107,0.358,High,Fast,Medium,Neutral,0.165038,0.937427989010015,Very High,None,0.6395355978020031
4S4Mfvv03M1cHgIOJcbUCL,In My Room,2h93pZq0e7k5yf4dywlkpM,2019,0.647,0.861,0.661,-7.425,158.037,0.67,High,Fast,High,Happy,0.57687,0.8357115424384768,Very High,Medium,0.7546923084876954
6uFn47ACjqYkc0jADwEdj1,Pop Out (feat. Lil Tjay),6AgTAQt8XS6jRWi4sX7w49,2019,0.639,0.772,0.0,-7.119,168.112,0.261,Medium,Fast,High,Sad,0.201492,0.8447516913350468,Very High,None,0.6255503382670093
