id,name,artist_id,year,popularity,release_date,energy,danceability,instrumentalness,loudness,tempo,valence,energy_category,tempo_category,danceability_category,valence_category,danceability_valence_interaction,loudness_scaled,loudness_category,instrumentalness_category,custom_score
4fPjI40ElIwJQ4DJJxSCOe,Attracted to You,78rUTD7y6Cy67W1RVzYs7t,2021,72,2021-07-09,0.58,0.727,0.00377,-11.094,114.21,0.75,Medium,Medium,High,Happy,0.54525,0.7451633901835699,High,Low,0.6996326780367139
3J8EOeKLTLXORtWPpOU5bE,Calling My Phone,6jGMq4yGs7aQzuGsMgVgZR,2021,75,2021-04-02,0.393,0.907,1.35e-06,-7.636,104.949,0.202,Medium,Medium,High,Sad,0.183214,0.8352037495117823,Very High,Low,0.5878907499023565
6YWME4xCa5Lm6X1exVMQIC,Por Las Noches,12GqGscKJx3aE4t07u7eVZ,2021,74,2021-06-11,0.597,0.69,4.18e-05,-7.494,185.084,0.453,Medium,Fast,Medium,Neutral,0.3125699999999999,0.8389011847415702,Very High,Low,0.637280236948314
5zFglKYiknIxks8geR8rcL,Beautiful Mistakes (feat. Megan Thee Stallion),04gDigrS5kc9YWfZHwBETP,2021,76,2021-06-11,0.676,0.713,0.0,-5.483,99.048,0.721,High,Slow,High,Happy,0.514073,0.8912641583127198,Very High,None,0.7414028316625441
3DZ8dbKg4OTSSqGARvecYd,Broadway Girls (feat. Morgan Wallen),3hcs9uc56yIGFCSy9leWe7,2021,70,2021-12-17,0.745,0.659,0.0,-3.599,74.967,0.54,High,Slow,Medium,Neutral,0.35586,0.9403202707980732,Very High,None,0.7070140541596147
0k4d5YPDr1r7FX77VdqWez,You Right,5cj0lLjcoR7YOSnhnX0Po5,2021,77,2021-06-25,0.621,0.828,0.00233,-6.414,128.986,0.436,Medium,Medium,High,Neutral,0.361008,0.8670225231089702,Very High,Low,0.686054504621794
19ZzEzb4BVK1wVO4brrmZz,Beers On Me,7x8nK0m0cP2ksQf0mjWdPS,2021,69,2021-07-29,0.846,0.59,0.0,-4.251,146.028,0.733,High,Fast,Medium,Happy,0.4324699999999999,0.9233433146725688,Very High,None,0.7564186629345138
6Zrs6gUUaSkM1Z7d0FxOlF,Present,3HFWqhd60hrJB8fpyjrTLu,2021,74,2021-10-29,0.00268,0.227,0.912,-27.348,64.26,0.228,Low,Slow,Low,Sad,0.051756,0.3219372477541987,Low,High,0.1901574495508397
4qS2KPWvsQzLvRa9oCHw41,You (feat. Travis Scott),4Gso3d4CscCijv0lmajZWs,2021,74,2021-10-08,0.528,0.782,7.89e-05,-6.035,117.977,0.389,Medium,Medium,High,Neutral,0.304198,0.8768910298138264,Very High,Low,0.6392282059627653
35IcAVSMsU9qzHfpPbvC8A,Feels Like,4tuJ0bMpJh08umKkEXKUI5,2021,73,2021-11-12,0.483,0.617,0.000216,-7.359,144.99,0.176,Medium,Fast,Medium,Sad,0.108592,0.8424163520374952,Very High,Low,0.518333270407499
5HCyWlXZPP0y6Gqq8TgA20,STAY (with Justin Bieber),2tIP7SsRs7vjIcLrU85W8J,2021,80,2021-07-09,0.764,0.591,0.0,-5.484,169.928,0.478,High,Fast,Medium,Neutral,0.2824979999999999,0.8912381200364536,Very High,None,0.6660476240072907
2cEnKRR4dYBB2VA1mjlb1z,Nevada,7wlFDEWiM5OoIAt8RSli8b,2021,69,2021-09-24,0.59,0.777,0.0,-8.741,147.978,0.238,Medium,Fast,High,Sad,0.184926,0.8064314542377296,Very High,None,0.6013862908475459
51Lf3l6wx008NdBxCQnD6B,Ode to a Conversation Stuck in Your Throat,0xPoVNPnxIIUS1vrxAYV00,2021,70,2021-10-08,0.804,0.57,8.96e-05,-6.782,87.533,0.624,High,Slow,Medium,Happy,0.35568,0.8574404374430413,Very High,Low,0.6994880874886082
5fwSHlTEWpluwOM0Sxnh5k,Pepas,329e4yvIujISKGKz1BZZbO,2021,80,2021-06-24,0.766,0.762,6.98e-05,-3.955,130.001,0.442,High,Medium,High,Neutral,0.336804,0.9310506444473376,Very High,Low,0.7168101288894676
4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),1uNFoZAHBGtllmzznpCI3s,2021,79,2021-03-19,0.696,0.677,0.0,-6.181,90.03,0.464,High,Slow,Medium,Neutral,0.314128,0.873089441478974,Very High,None,0.6677178882957948
6YvqWjhGD8mB5QXcbcUKtx,Love Story (Taylor’s Version),06HL4z0CvFAxyc27GXpf02,2021,77,2021-04-09,0.792,0.627,3.97e-06,-4.311,119.054,0.415,High,Medium,Medium,Neutral,0.2602049999999999,0.921781018096602,Very High,Low,0.6742062036193204
0TBaQaNdTsZ8lpMyNBn8t3,"Rain Sounds for Sleeping, Pt. 01 (Continuous No Gaps)",0QUBaF6Rtta4TTmxYYfzux,2021,72,2021-01-22,0.999,0.108,0.959,-22.13,92.634,1e-05,High,Slow,Low,Sad,1.08e-06,0.4578049733107668,Low,High,0.3737134946621534
77sMIMlNaSURUAXq5coCxE,Fearless (Taylor’s Version),06HL4z0CvFAxyc27GXpf02,2021,78,2021-04-09,0.741,0.569,0.0,-4.963,100.118,0.43,High,Medium,Medium,Neutral,0.2446699999999999,0.9048040619710976,Very High,None,0.6444108123942195
2rrq3SGYxk90xLx5fMmPhZ,I Must Apologise,78rUTD7y6Cy67W1RVzYs7t,2021,72,2021-10-15,0.856,0.616,0.0652,-6.098,157.109,0.75,High,Fast,Medium,Happy,0.4619999999999999,0.8752506184090614,Very High,Low,0.7613501236818123
0PLhwCmQ7cC3ThRGPn3HxF,Mess It Up,4tuJ0bMpJh08umKkEXKUI5,2021,74,2021-05-07,0.582,0.765,8.21e-05,-4.528,132.992,0.36,Medium,Medium,High,Neutral,0.2754,0.916130712146856,Very High,Low,0.6482261424293712
5XsAal7ZcWg1I5T4NcRjkv,Halley's Comet,6qqNVTkY8uBg9cP3Jd7DAH,2021,75,2021-07-30,0.159,0.403,0.0121,-16.728,72.38,0.0381,Low,Slow,Medium,Sad,0.0153543,0.5984637417002994,High,Low,0.2898677483400599
0HAqq2GcQKyi3s87GuN7jU,Amoeba,3l0CmX0FuQjFxr8SK7Vqag,2021,71,2021-07-16,0.491,0.739,0.0366,-11.515,111.008,0.707,Medium,Medium,High,Happy,0.522473,0.7342012758755371,High,Low,0.6680402551751075
2ksyzVfU0WJoBpu8otr4pz,METAMORPHOSIS,5hKGLu4Ik88FzWcTPhWNTN,2021,80,2021-11-25,0.641,0.593,0.901,-12.727,175.014,0.147,Medium,Fast,Medium,Sad,0.0871709999999999,0.7026428850410102,High,High,0.515428577008202
1ShRHPAiiIrh0arZbSFmx1,Heavy,2sSGPbdZJkaSE2AbcGOACx,2021,70,2021-06-25,0.413,0.76,0.745,-8.395,96.999,0.733,Medium,Slow,High,Happy,0.55708,0.815440697825804,Very High,High,0.6775881395651607
6f5ExP43esnvdKPddwKXJH,Better Days (NEIKED x Mae Muller x Polo G),5H6xmHXjsq98NLbEjuE29f,2021,72,2021-09-24,0.671,0.717,2.54e-06,-5.077,110.054,0.699,High,Medium,High,Happy,0.5011829999999999,0.9018356984767608,Very High,Low,0.7379671396953522
7i81dWKqKANyYh8DhZ0BrX,Irish Goodbye,3444S3C4U9Ts86BnCtSPRV,2021,67,2021-01-29,0.893,0.514,0.000702,-3.105,96.124,0.642,High,Slow,Medium,Happy,0.329988,0.953183179273532,Very High,Low,0.7285866358547065
1au2UduxcvHfa0fZS3Szci,Lavender Sunflower,2jku7tDXc6XoB6MO2hFuqg,2021,74,2021-12-10,0.735,0.607,0.0,-6.065,88.894,0.964,High,Slow,Medium,Happy,0.585148,0.876109881525843,Very High,None,0.7820719763051687
5iMRhOHzze2CujxHiJ6cRL,Street Runner,45TgXXqMDdF8BkjA83OM7z,2021,69,2021-03-26,0.61,0.599,0.000414,-8.633,159.933,0.434,Medium,Fast,Medium,Neutral,0.259966,0.8092435880744695,Very High,Low,0.6025487176148939
6oofvZ4K8vBHnCT1oKERcd,i walk this earth all by myself,0ynzbXwyCzxicMKHBoOkSH,2021,74,2021-11-12,0.588,0.595,0.781,-11.313,166.061,0.518,Medium,Fast,Medium,Neutral,0.30821,0.7394610076812915,High,High,0.6028922015362583
02RCTBFKyLaECOTgfr0zTM,Church (Take Me Back),50hkKRxo0g8Ck4JqlwoJr4,2021,70,2021-01-22,0.715,0.582,0.0,-5.526,90.117,0.52,High,Slow,Medium,Neutral,0.3026399999999999,0.890144512433277,Very High,None,0.6613789024866553
7sGULdccMGSggXDq7ZjT3w,Pull Up,7HTLVyjNf0VRxfIgNcfRRH,2021,68,2021-07-30,0.813,0.733,0.0,-4.752,90.002,0.487,High,Slow,High,Neutral,0.356971,0.910298138263247,Very High,None,0.7269596276526493
6G2xXQRSZlEzYsUEb3uvuR,Está Dañada,6PH3FLQAxtqYy46Zv08bpV,2021,72,2021-08-20,0.565,0.405,0.0195,-9.266,159.892,0.166,Medium,Fast,Medium,Sad,0.06723,0.7927613591980212,Very High,Low,0.4628022718396042
1SC5rEoYDGUK4NfG82494W,MONTERO (Call Me By Your Name),7jVv8c5Fj3E9VhNjxT4snq,2021,78,2021-09-17,0.503,0.593,0.0,-6.725,178.781,0.71,Medium,Fast,Medium,Happy,0.4210299999999999,0.8589246191902097,Very High,None,0.652934923838042
4oR2cCQGs0Yt0Mgr2diV6V,What’s Your Country Song,6x2LnllRG5uGarZMsD4iO8,2021,69,2021-04-30,0.706,0.359,0.0,-6.151,174.079,0.479,High,Fast,Low,Neutral,0.1719609999999999,0.8738705897669574,Very High,None,0.5787241179533915
0W6I02J9xcqK8MtSeosEXb,Get Into It (Yuh),5cj0lLjcoR7YOSnhnX0Po5,2021,73,2021-06-25,0.655,0.912,3.39e-05,-6.029,91.942,0.793,Medium,Slow,High,Happy,0.7232160000000001,0.877047259471423,Very High,Low,0.8110094518942846
0B4YX3OMtZSmPm9KpiZKl2,Alkaline,2n2RSaZqBuUUukhbLlpnE6,2021,71,2021-09-24,0.82,0.488,6.7e-05,-8.298,148.068,0.0486,High,Fast,Medium,Sad,0.0237168,0.8179664106236167,Very High,Low,0.5271432821247233
0T5iIrXA4p5GsubkhuBIKV,Until I Found You,5XKFrudbV4IiuE5WuTPRmT,2021,78,2021-09-01,0.508,0.539,0.0,-6.05,101.358,0.227,Medium,Medium,Medium,Sad,0.122353,0.8765004556698347,Very High,None,0.520750091133967
3lsWwQnDg99gtni4g5V0UG,If I Were the Devil,2L9DVKDXY3W8uRl5TwLbMC,2021,68,2021-02-15,0.388,0.497,1.99e-05,-9.928,171.976,0.635,Medium,Fast,Medium,Happy,0.315595,0.7755240203098555,Very High,Low,0.5599548040619711
0MT6qJd7wKlWjH7tP7oWHi,EL BARCO,790FomKkXshlbRYZFtlgla,2021,79,2021-03-26,0.849,0.85,0.000193,-3.436,143.975,0.92,High,Fast,High,Happy,0.782,0.9445645098294492,Very High,Low,0.8861629019658899
4mXGooManGPH6xAWRAtRJU,Hell Of A View,2IvkS5MXK0vPGnwyJsrEyV,2021,68,2021-04-23,0.592,0.689,0.00867,-6.758,98.997,0.919,Medium,Slow,Medium,Happy,0.633191,0.8580653560734279,Very High,Low,0.7560630712146855
2GujK1FWxxOZ118PaWNgbZ,World's Smallest Violin,6s22t5Y3prQHyaHWUN1R1C,2021,66,2021-03-26,0.696,0.68,0.0,-6.977,115.962,0.684,High,Medium,Medium,Happy,0.4651200000000001,0.8523629735711495,Very High,None,0.71947259471423
3yII7UwgLF6K5zW3xad3MP,22 (Taylor's Version),06HL4z0CvFAxyc27GXpf02,2021,75,2021-11-12,0.695,0.642,1.02e-05,-5.62,103.984,0.642,High,Medium,Medium,Happy,0.412164,0.8876969144642625,Very High,Low,0.7043893828928525
1RvoRAL612adAVrPUoAMHR,Bandaid On A Bullet Hole,4oUHIQIBe0LHzYfvXNW4QM,2021,68,2021-01-29,0.48,0.543,0.0,-6.745,154.78,0.391,Medium,Fast,Medium,Neutral,0.212313,0.8584038536648875,Very High,None,0.5523307707329775
3UdClX9rDMiYUOIl6JWaRo,Heavy Thunderstorm,4XdPbkEAdTU7KDmfOCIakS,2021,70,2021-04-28,1.0,0.147,0.981,-13.606,105.014,1e-05,High,Medium,Low,Sad,1.47e-06,0.6797552402030986,High,High,0.4300535480406197
1sx0XsWUusUoPstbvokZjP,AOK,2kCO8LXN1usaOPL3iEE28I,2021,70,2021-05-20,0.626,0.731,0.0,-6.919,82.488,0.862,Medium,Slow,High,Happy,0.630122,0.853873193594584,Very High,None,0.7620746387189169
6klFWv2xDGeTDoiKTtx4hg,Everyone Adores You (at least I do),12j6dJrPXanCBwY599pZxf,2021,72,2021-10-08,0.427,0.599,0.105,-9.037,73.801,0.111,Medium,Slow,Medium,Sad,0.0664889999999999,0.7987241244629606,Very High,Low,0.4739448248925921
78ul3D77noQsYjSwvwiPU1,Break It Off - Bonus,78rUTD7y6Cy67W1RVzYs7t,2021,71,2021-10-15,0.904,0.552,8.85e-06,-4.891,171.788,0.746,High,Fast,Medium,Happy,0.411792,0.9066788178622576,Very High,Low,0.7594357635724516
3zc8VZEpM1onYV4FWGdFvm,Tombstone,45TgXXqMDdF8BkjA83OM7z,2021,68,2021-03-26,0.637,0.55,0.0,-5.212,84.448,0.535,Medium,Slow,Medium,Neutral,0.29425,0.8983205311808359,Very High,None,0.6376641062361672
2JPLbjOn0wPCngEot2STUS,Yonaguni,4q3ewBCX7sLwd24euuV69X,2021,77,2021-06-04,0.648,0.644,0.0,-4.601,179.951,0.44,Medium,Fast,Medium,Neutral,0.28336,0.9142299179794298,Very High,None,0.6480459835958859
69HzZ3ti9DLwb0GdWCGYSo,Moral of the Story,6P5NO5hzJbuOqSdyPB7SJM,2021,76,2021-05-07,0.403,0.569,4.49e-06,-8.618,119.819,0.269,Medium,Medium,Medium,Sad,0.153061,0.8096341622184612,Very High,Low,0.5006268324436922
6AtZLIzUINvExIUy4QhdjP,I Knew You Were Trouble (Taylor's Version),06HL4z0CvFAxyc27GXpf02,2021,75,2021-11-12,0.557,0.584,0.0,-6.371,154.008,0.767,Medium,Fast,Medium,Happy,0.447928,0.868142168988413,Very High,None,0.6798284337976825
5YqltLsjdqFtvqE7Nrysvs,We Are Never Ever Getting Back Together (Taylor's Version),06HL4z0CvFAxyc27GXpf02,2021,76,2021-11-12,0.686,0.567,1.86e-06,-6.139,172.014,0.716,High,Fast,Medium,Happy,0.4059719999999999,0.8741830490821507,Very High,Low,0.6954366098164301
06q3sUgkq2k7uhdsi1fczX,You're a Fucking Bitch Hope You Know That Shit,7pEVNuJRlpDXlsrcq32yHp,2021,68,2021-06-18,0.66,0.79,0.0,-5.677,143.904,0.652,Medium,Fast,High,Happy,0.5150800000000001,0.8862127327170941,Very High,None,0.7422425465434189
760jhRscwGbIIe1m1IIQpU,Surface Pressure,4vdAAzZBUKbsrvHi6UR7B7,2021,70,2021-11-19,0.584,0.65,1.54e-06,-8.286,180.088,0.37,Medium,Fast,Medium,Neutral,0.2405,0.81827886993881,Very High,Low,0.597155773987762
1KMkcUvF7m3SDChDOa7i5L,WITHOUT YOU,2tIP7SsRs7vjIcLrU85W8J,2021,74,2021-07-27,0.413,0.662,0.0,-7.357,93.005,0.467,Medium,Slow,Medium,Neutral,0.309154,0.8424684285900274,Very High,None,0.5870936857180056
78p1rF7xx1snnaKxtUzBHn,Opp Stoppa (feat. 21 Savage),3gGUMEwIX6XodWsYEvKSal,2021,68,2021-03-26,0.343,0.829,0.0,-4.962,78.061,0.309,Medium,Slow,High,Neutral,0.2561609999999999,0.9048301002473635,Very High,None,0.5926660200494727
37Nqx7iavZpotJSDXZWbJ3,Girls Want Girls (with Lil Baby),3TVXtAsR1Inumwj472S9r4,2021,72,2021-09-03,0.438,0.767,0.0,-8.726,86.975,0.381,Medium,Slow,High,Neutral,0.292227,0.8068220283817211,Very High,None,0.5962144056763443
19s8VwWhFb73CmkSkfSTCC,Two Twelve Subwoofer,7kjqkL4lIUyxO4HLzpRYo9,2021,70,2021-06-11,0.833,0.532,0.0,-2.362,176.06,0.102,High,Fast,Medium,Sad,0.054264,0.9725296185392528,Very High,None,0.5878559237078506
0k1WUmIRnG3xU6fvvDVfRG,Way 2 Sexy (with Future & Young Thug),3TVXtAsR1Inumwj472S9r4,2021,71,2021-09-03,0.597,0.803,4.5e-06,-6.035,136.008,0.331,Medium,Medium,High,Neutral,0.265793,0.8768910298138264,Very High,Low,0.6482782059627653
0ITaSRuI0L1RNL7ZNYTTi7,U Are My High (with Future),540vIaP2JwjQb9dm3aArA4,2021,71,2021-12-03,0.824,0.602,0.0,-4.087,125.147,0.442,High,Medium,Medium,Neutral,0.266084,0.927613591980211,Very High,None,0.6826227183960422
2nltARCkZyrzjQANViDpuX,Jacob and the Stone,0BNz24TKUn8Ov1ApFkLzA1,2021,73,2021-02-12,0.171,0.193,0.942,-18.494,84.067,0.105,Low,Slow,Low,Sad,0.020265,0.5524801458143471,High,High,0.2373960291628694
7sdHMJvhKib3ReVPsZFbrf,Rock N Roll,3gBZUcNeVumkeeJ19CY2sX,2021,69,2021-07-23,0.571,0.673,0.0,-7.631,141.957,0.042,Medium,Fast,Medium,Sad,0.028266,0.8353339408931129,Very High,None,0.5222167881786226
0gplL1WMoJ6iYaPgMCL0gX,Easy On Me,4dpARuHxo51G3z768sgnrY,2021,79,2021-10-14,0.366,0.604,0.0,-7.519,141.981,0.13,Medium,Fast,Medium,Sad,0.07852,0.8382502278349173,Very High,None,0.4728500455669835
20BOju91NaEFK5Py4VJ2pp,Best Friend (feat. Doja Cat),6cK3NBO6uP7hh0oyuVELFl,2021,71,2021-04-23,0.766,0.84,3.61e-06,-4.12,94.018,0.402,High,Slow,High,Neutral,0.33768,0.9267543288634292,Very High,Low,0.7293508657726859
7iqQz931tn59mK6IZ3knRx,Dealer,00FQb4jTyendYWaN8pK0wa,2021,72,2021-10-22,0.59,0.602,0.000166,-6.346,130.08,0.381,Medium,Medium,Medium,Neutral,0.2293619999999999,0.8687931258950657,Very High,Low,0.5971086251790131
5OLaVCAM2pqg7X9mAM2W8M,What He Didn't Do,4sIl4BTo9l9KqEi0Y3RE72,2021,68,2021-09-17,0.632,0.628,0.0,-5.932,137.854,0.559,Medium,Medium,Medium,Neutral,0.351052,0.8795729722692358,Very High,None,0.6620645944538471
6huNf4dutXRjJyGn7f5BPS,Pray For Me,1Xyo4u8uXC1ZmMpatF05PJ,2021,76,2021-02-05,0.678,0.732,2.41e-05,-4.977,100.626,0.196,High,Medium,High,Sad,0.143472,0.904439526103372,Very High,Low,0.6189879052206744
1dg3qy5DjoJodawfOCgrTP,Run It Up (feat. Offset & Moneybagg Yo),6jGMq4yGs7aQzuGsMgVgZR,2021,72,2021-04-02,0.575,0.88,0.0,-6.091,120.031,0.671,Medium,Medium,High,Happy,0.59048,0.8754328863429242,Very High,None,0.7505865772685849
0ReoK9isNvJmI7nV2iJcNR,Paper Soldier (feat. Joony),3tlXnStJ1fFhdScmQeLpuG,2021,70,2021-02-08,0.598,0.687,0.00952,-9.184,151.027,0.489,Medium,Fast,Medium,Neutral,0.335943,0.7948964978518422,Very High,Low,0.6368292995703685
7lOvJBqH38ZY59eLU7bioq,all I want is you,6FfFBKjNgYYhHBiot04z1I,2021,74,2021-02-09,0.999,0.46,0.0,-1.307,145.911,0.779,High,Fast,Medium,Happy,0.35834,1.0,Very High,None,0.7825
2WrqTrNIHqfcMCgmEo0A7E,FRIKI,2LRoIwlKmHjgvigdNGBHNo,2021,77,2021-12-17,0.878,0.826,0.0,-2.389,94.994,0.686,High,Slow,High,Happy,0.566636,0.9718265850800676,Very High,None,0.8331653170160135
5zHLswJplBXyPstFSSMIOH,I Wish You Love,7gW0r5CkdEUMm42w9XpyZO,2021,72,2021-04-30,0.376,0.736,3.48e-06,-9.48,108.066,0.633,Medium,Medium,High,Happy,0.465888,0.7871891680770733,Very High,Low,0.6304878336154146
4h5OVQQbeqw3lNaFIbmlzG,Just the Way,4TshyQDihSYXSWqvclXl3I,2021,68,2021-07-30,0.796,0.54,0.0,-3.335,90.033,0.783,High,Slow,Medium,Happy,0.42282,0.9471943757323266,Very High,None,0.7461888751464653
0e8nrvls4Qqv5Rfa2UhqmO,THATS WHAT I WANT,7jVv8c5Fj3E9VhNjxT4snq,2021,76,2021-09-17,0.846,0.737,0.0,-4.51,87.981,0.546,High,Slow,High,Neutral,0.402402,0.916599401119646,Very High,None,0.7524198802239291
4T6FWA703h6H7zk1FoSARw,New Light,0hEurMDQu99nJRq8pTxO14,2021,73,2021-07-16,0.694,0.826,0.0285,-7.862,123.932,0.852,High,Medium,High,Happy,0.7037519999999999,0.8293190990756412,Very High,Low,0.8001638198151282
0uq2cBrdJ9iHEkFHuyWPPG,Big Stepper,6qxpnaukVayrQn6ViNvu9I,2021,66,2021-07-07,0.687,0.853,2.84e-05,-10.646,120.04,0.799,High,Medium,High,Happy,0.681547,0.7568285379507876,Very High,Low,0.7787657075901575
5crkOzXbUZ5SOSkSat7g4T,Lou's Tune,0AggcZhPMyJglaaruoxJpN,2021,72,2021-09-10,0.643,0.527,0.725,-8.072,75.036,0.844,Medium,Slow,Medium,Happy,0.444788,0.8238510610597579,Very High,High,0.6946202122119516
11pEKMLmavDu8fxOB5QjbQ,Pipe Down,3TVXtAsR1Inumwj472S9r4,2021,69,2021-09-03,0.69,0.518,0.0,-6.15,77.837,0.59,High,Slow,Medium,Neutral,0.30562,0.8738966280432235,Very High,None,0.6501793256086447
00199FIJyFpSTVEd87qkUr,Want Me,7J2iS8AJGjC7om2vgBXdDJ,2021,67,2021-12-23,0.654,0.742,0.0356,-8.556,149.944,0.678,Medium,Fast,High,Happy,0.5030760000000001,0.8112485353469601,Very High,Low,0.717849707069392
2vmfvSoZBFAt9hhRoEByLi,Volví,1qto4hHid1P71emI6Fd8xi,2021,76,2021-08-03,0.86,0.725,0.000284,-3.726,175.896,0.791,High,Fast,High,Happy,0.573475,0.9370134097122772,Very High,Low,0.8176526819424554
0UotfxRXpJwpem9QheCD5a,This Side Of A Dust Cloud,4oUHIQIBe0LHzYfvXNW4QM,2021,66,2021-01-29,0.734,0.645,0.000833,-5.892,133.989,0.797,High,Medium,Medium,Happy,0.514065,0.8806145033198802,Very High,Low,0.7523729006639761
22bPsP2jCgbLUvh82U0Z3M,The Way I Loved You (Taylor’s Version),06HL4z0CvFAxyc27GXpf02,2021,76,2021-04-09,0.732,0.402,0.0,-4.665,161.032,0.472,High,Fast,Medium,Neutral,0.189744,0.9125634682983986,Very High,None,0.6041126936596797
2Q9nA56DKKJhj4cHMbHlAS,Ugliest,1VPmR4DJC1PlOtd0IADAO0,2021,68,2021-08-13,0.55,0.752,0.0148,-7.166,174.073,0.405,Medium,Fast,High,Neutral,0.30456,0.8474417393568546,Very High,Low,0.6338383478713709
5AihIu9yF3flkw1jFMyfwW,Human,6zLBxLdl60ekBLpawtT63I,2021,67,2021-10-08,0.647,0.4,5.79e-05,-7.279,84.08,0.274,Medium,Slow,Medium,Sad,0.1096,0.844499414138784,Very High,Low,0.5191498828277568
2N8m6CYs74qQO4mjVcXO30,Dance Monkey,2NjfBq1NflQcKSeiDooVjY,2021,77,2021-07-16,0.587,0.824,0.000105,-6.401,98.029,0.514,Medium,Slow,High,Neutral,0.4235359999999999,0.8673610207004296,Very High,Low,0.6959222041400859
1Ov37jtRQ2YNAe8HzfczkL,Wildest Dreams (Taylor's Version),06HL4z0CvFAxyc27GXpf02,2021,74,2021-09-17,0.67,0.583,0.0001,-7.289,140.061,0.498,High,Fast,Medium,Neutral,0.290334,0.844239031376123,Very High,Low,0.6357478062752246
1ZpPaBDswjV3VSUKqLDXPE,23,5ujvZU2thXjZgFKPUt1rDt,2021,69,2021-05-14,0.583,0.626,0.0,-7.346,87.977,0.428,Medium,Slow,Medium,Neutral,0.267928,0.8427548496289545,Very High,None,0.6091009699257909
1UDhFEt0NlOFKwWRQJTgHe,Way Less Sad,6s22t5Y3prQHyaHWUN1R1C,2021,64,2021-03-26,0.547,0.701,0.0,-8.238,140.015,0.4,Medium,Fast,High,Neutral,0.2804,0.8195287071995834,Very High,None,0.6109557414399166
2Qz8kpCjxulML39zB6gQxY,Still Goin Down,4oUHIQIBe0LHzYfvXNW4QM,2021,66,2021-01-08,0.752,0.58,0.0,-5.078,148.108,0.72,High,Fast,Medium,Happy,0.4175999999999999,0.9018096602004948,Very High,None,0.722361932040099
11ZulcYY4lowvcQm4oe3VJ,Slumber Party (feat. Princess Nokia),3PyJHH2wyfQK3WZrk9rpmP,2021,71,2021-01-15,0.398,0.964,3.95e-05,-8.981,105.012,0.563,Medium,Medium,High,Neutral,0.5427319999999999,0.8001822679338628,Very High,Low,0.6894864535867725
37BZB0z9T8Xu7U3e65qxFy,Save Your Tears (with Ariana Grande) (Remix),1Xyo4u8uXC1ZmMpatF05PJ,2021,77,2021-04-23,0.825,0.65,2.44e-05,-4.645,118.091,0.593,High,Medium,Medium,Neutral,0.38545,0.913084233823721,Very High,Low,0.7321168467647442
6KL88T4Ma4ABXqzgUoEwkd,Run,5Pwc4xIPtQLFEnJriah9YJ,2021,75,2021-08-27,0.72,0.682,0.0,-8.176,116.988,0.649,High,Medium,Medium,Happy,0.442618,0.8211430803280824,Very High,None,0.7110786160656165
2CEf2gU5ZJamLXa3NrgAvA,Desenfocao',1mcTU81TzQhprhouKaTkpq,2021,75,2021-12-10,0.649,0.706,0.0,-3.911,139.976,0.271,Medium,Medium,High,Sad,0.191326,0.9321963286030464,Very High,None,0.6282392657206093
3uKqnQ0dGBcpovf9lV2nqg,I'm so crazy for youuu </3,7GcVOOrldYLwxGrCkELOno,2021,72,2021-04-13,0.995,0.517,0.0,-1.437,159.402,0.803,High,Fast,Medium,Happy,0.415151,0.9966150240854056,Very High,None,0.8039230048170811
5G9CRx8UPvVfZe1L8gXKT0,Sorry Bout That,3qiHUAX7zY4Qnjx8TNUzVx,2021,70,2021-06-10,0.643,0.73,0.0,-7.811,141.961,0.492,Medium,Fast,High,Neutral,0.35916,0.8306470511652129,Very High,None,0.6688794102330426
6ieWL5CLN9WdC875guWtMe,Lady Of Namek,2jku7tDXc6XoB6MO2hFuqg,2021,71,2021-12-10,0.659,0.676,0.0,-5.123,134.985,0.595,Medium,Medium,Medium,Neutral,0.40222,0.9006379377685197,Very High,None,0.6964275875537039
4lH5L59hPQGr05aJyb2Q2E,GO (feat. Juice WRLD),2tIP7SsRs7vjIcLrU85W8J,2021,68,2021-07-27,0.74,0.487,0.0,-4.973,73.779,0.522,High,Slow,Medium,Neutral,0.254214,0.9045436792084364,Very High,None,0.6425087358416872
1LmN9SSHISbtp9LoaR5ZVJ,Payphone,04gDigrS5kc9YWfZHwBETP,2021,67,2021-06-20,0.756,0.739,0.0,-4.828,110.028,0.522,High,Medium,High,Neutral,0.385758,0.9083192292670226,Very High,None,0.7228638458534045
230KSxk14541umr44W2vCM,Ya Supérame (En Vivo),1dKdetem2xEmjgvyymzytS,2021,73,2021-08-13,0.4,0.433,0.0,-6.5,75.478,0.577,Medium,Slow,Medium,Neutral,0.2498409999999999,0.8647832313500846,Very High,None,0.5471066462700169
16nCYYc1lCxCyvaR1lgo0i,Could Have Been Me,26VFTg2z8YR0cCuwLzESi2,2021,71,2021-12-17,0.662,0.552,0.0,-6.225,79.973,0.572,Medium,Slow,Medium,Neutral,0.315744,0.8719437573232652,Very High,None,0.648488751464653
01K4zKU104LyJ8gMb7227B,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),06HL4z0CvFAxyc27GXpf02,2021,71,2021-11-12,0.377,0.606,0.0,-9.455,101.96,0.446,Medium,Medium,Medium,Neutral,0.270276,0.7878401249837261,Very High,None,0.5451180249967452
